Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,2.0,102.0,Rural,55.0,Poor,False,Electricity,True,False,2020-03-09,,Theresa,False,Good,Good,Excellent,Good,11.0,2.35,60.6,Aluminum FCW,3503.474
,1.0,98.0,Rural,60.0,Poor,True,Oil,True,True,2020-05-26,,Laura,False,Good,Good,Poor,Excellent,11.0,3.02,,Wood U6KH,343.78636
1.0,1.0,44.0,Suburban,53.0,Good,,Gas,False,False,2020-04-06,White,Sandra,False,Good,Excellent,Excellent,Good,15.0,2.03,44.0,P91 Wood CXIAFBE Window,81.59215
1.0,2.0,77.0,Rural,54.0,None,False,Electric,False,True,2023-12-07,Green,Sandra,False,Good,Poor,Good,Excellent,5.0,1.93,,Wood QKQ1XT,227.60559
,1.0,99.0,Urban,59.0,None,False,Oil Heating,False,True,2023-02-11,Green,Martin,False,Good,Good,Good,Good,5.0,1.86,,Steel KBNCXNB,287.36395
1.0,1.0,71.0,Rural,,Good,False,Oil Heating,False,False,2024-02-18,Green,Roman,False,Good,Good,Excellent,Good,15.0,1.81,113.6,Aluminum HHFBMZ Window,197.18615
1.0,2.0,84.0,Urban,9.0,None,False,Electricity,True,True,2023-03-29,White,Sandra,False,Good,Poor,Good,Poor,5.0,3.37,49.8,SO8G Aluminum WGP7BNR Window,124.08634
2.0,2.0,103.0,Rural,70.0,Good,False,Electricity,False,True,2021-12-31,Yellow,Maria,False,Excellent,Excellent,Good,Good,15.0,4.86,61.8,Wood HFJF Window,305.56801
2.0,5.0,139.0,,63.0,Good,,Electric,True,False,2021-07-06,Yellow,Stefan,False,Good,Good,Poor,Good,15.0,4.38,,6HZCU9 Aluminum 4E7 Window,103.99986
1.0,1.0,74.0,Rural,47.0,None,False,Gas,True,True,2022-08-23,Green,Martin,False,Good,Poor,Poor,Excellent,5.0,3.32,,5NPK Steel RBBX Window,317.78435
3.0,5.0,-468.0,Urban,,None,False,Electricity,True,True,2020-12-06,Yellow,Roman,False,Good,Poor,Good,Good,5.0,2.28,81.6,KYTVE2J Steel 1L8IMB,266.40248
1.0,1.0,46.0,Suburban,,None,,Oil Heating,False,True,2022-05-09,Green,Theresa,False,Poor,Excellent,Poor,Poor,5.0,3.11,75.2,9YV6UU Aluminum 7B9 Window,45.11852
1.0,,43.0,Urban,1.0,Poor,True,Gas,True,False,2020-06-17,Yellow,,False,Good,Good,Good,Good,11.0,4.45,,Aluminum SM5O Window,95.63806
1.0,2.0,88.0,Urban,29.0,None,,Oil,False,True,2023-01-13,,Sabrina,False,Good,Good,Poor,Excellent,5.0,2.87,,Aluminum VOX Window,175.33692
1.0,1.0,41.0,Suburbann,47.0,None,,Gas,True,True,2022-05-15,Yellow,Johanna,False,Poor,Good,Excellent,Poor,5.0,2.54,,XNVKS8I Steel FOMT5D Window,113.13985
1.0,1.0,59.0,Rural,60.0,None,False,Gas,False,False,2020-05-25,Yellow,Florian,False,Good,Excellent,Excellent,Poor,5.0,2.6,59.0,Wood VSC,168.40307
1.0,1.0,88.0,Urban,49.0,None,False,Oil,True,True,2023-08-11,,Laura,False,Poor,Excellent,Good,Good,5.0,1.79,137.6,Wood H6Q Window,227.08407
,2.0,96.0,Urban,44.0,None,False,Oil,False,False,2020-08-11,Green,Maria,False,Poor,Good,Good,Good,5.0,3.19,155.2,29W3TP6 Aluminum 969 Window,142.83169
2.0,1.0,126.0,Rural,37.0,None,,Oil,False,True,2020-11-22,Gray,Martin,False,Good,Excellent,Excellent,Good,5.0,1.96,201.6,I7YWOQ Wood DXTLZ9 Window,389.27524
,,44.0,Suburbann,70.0,Good,,Electric,True,True,2020-09-29,Yellow,Martin,False,Excellent,Poor,Good,Good,15.0,3.95,,EK0 Wood CB6Y5A1,90.50698
3.0,3.0,147.0,Urban,41.0,None,False,Oil,False,True,2021-07-13,Yellow,Denis,False,Poor,Excellent,Good,Excellent,5.0,1.84,,Aluminum H1E6I,269.11109
2.0,1.0,106.0,Suburban,32.0,None,False,Gas,False,True,2023-08-28,Green,Sabrina,False,Good,Good,Good,Poor,5.0,3.4,,Steel NK2F,160.51217
,1.0,21.0,Suburban,52.0,Poor,True,Electricity,False,False,2022-09-17,Gray,Florian,False,Poor,Excellent,Poor,Excellent,11.0,2.57,,UUAFQ Steel 8WLEG Window,84.51282
1.0,1.0,38.0,Urban,51.0,None,False,Gas,False,True,2021-06-16,Green,Stefan,False,Excellent,Good,Good,Poor,5.0,1.71,37.0,Steel BBAAK27 Window,170.30185
1.0,1.0,53.0,Suburban,63.0,Good,,Electricity,False,True,2021-07-24,Gray,Maria,False,Good,Excellent,Good,Good,15.0,1.27,31.8,Steel 8P7 Window,125.00803
2.0,1.0,95.0,Rural,40.0,Good,False,Electric,False,True,2021-11-28,Green,Roman,False,Excellent,Good,Excellent,Excellent,15.0,3.26,57.0,LMESK4 Steel 4KV Window,379.59071
1.0,1.0,19.0,Urban,47.0,Good,True,Electric,False,False,2020-02-20,,,False,Good,Poor,Excellent,Good,15.0,2.35,,Y4JE3J2 Steel S3UZ Window,144.66627
1.0,3.0,118.0,Urban,65.0,None,True,Oil Heating,True,False,2023-09-06,White,Denis,False,Good,Excellent,Good,Good,5.0,3.26,185.6,Aluminum ZWGK8 Window,193.40026
2.0,2.0,110.0,Rural,,Good,True,Electric,False,True,2022-05-30,White,Johanna,False,Poor,Good,Good,Excellent,15.0,3.27,66.0,AVA8 Aluminum GJOWJXC,226.33879
,3.0,103.0,Urban,27.0,Excellent,False,Gas,True,False,2022-07-14,,Lukas,False,Excellent,Poor,Poor,Good,39.0,2.01,103.0,CX67X Aluminum FF4,220.33407
1.0,1.0,134.0,Suburban,37.0,None,False,Oil,False,True,2022-05-05,Yellow,Denis,False,Poor,Excellent,Good,Good,5.0,2.1,216.0,Steel J57EP2 Window,202.41467
1.0,,76.0,Suburban,69.0,None,False,Gas,True,True,2022-11-07,Yellow,,False,Excellent,Excellent,Good,Good,5.0,4.84,75.0,8CH1I Wood YQ5 Window,2293.0612
1.0,1.0,27.0,Urban,67.0,None,True,Oil Heating,True,True,2023-01-12,Yellow,Theresa,False,Good,Excellent,Good,Excellent,5.0,3.27,,Steel 9DH,194.39092
2.0,1.0,99.0,,35.0,None,False,Oil Heating,False,False,2024-03-08,White,Andreas,False,Good,Poor,Good,Good,5.0,3.67,158.4,R8IGLO Steel VHN Window,345.18594
3.0,3.0,107.0,Urban,44.0,None,False,Electricity,True,True,2021-04-02,,Martin,False,Poor,Excellent,Good,Poor,5.0,1.78,64.2,Steel UML17,249.61192
1.0,2.0,90.0,Suburbann,43.0,None,True,Oil Heating,False,True,2021-10-24,Gray,Johanna,False,Good,Excellent,Good,Good,5.0,1.12,142.4,8E7X Steel XF9 Window,164.534
,2.0,73.0,Suburban,36.0,Good,,Oil,True,False,2020-05-14,Green,,False,Good,Good,Poor,Good,15.0,1.53,120.0,Aluminum WBGR Window,90.42442
1.0,2.0,113.0,Suburban,-1.0,None,,Electric,True,True,2023-02-08,White,,False,Good,Good,Good,Poor,5.0,2.64,67.2,Aluminum JF0MD,95.71236
2.0,3.0,118.0,,45.0,None,False,Electricity,False,True,2021-11-20,,Martin,False,Good,Excellent,Good,Excellent,5.0,4.04,70.8,PTV Steel VLFTN2T Window,264.31929
,2.0,93.0,Urban,,None,False,Oil,True,False,2020-06-26,White,Daniel,False,Good,Poor,Poor,Good,5.0,3.47,,Aluminum V5BO Window,135.20471
1.0,3.0,136.0,Urban,50.0,None,False,Electric,False,True,2020-04-13,,Johanna,False,Excellent,Excellent,Poor,Good,5.0,4.61,,W198 Aluminum BDD Window,161.53189
1.0,2.0,77.0,Rural,26.0,None,True,Oil,False,True,2020-11-29,Yellow,Laura,False,Excellent,Poor,Excellent,Good,5.0,1.64,121.6,9XEE Steel J0IM6 Window,355.72419
1.0,1.0,19.0,Rural,46.0,None,False,Oil,False,False,2021-10-08,,,False,Good,Good,Poor,Good,5.0,3.43,,Aluminum C2B Window,64.18774
2.0,1.0,96.0,Suburbann,48.0,None,False,Oil Heating,False,True,2023-09-01,Yellow,Theresa,False,Excellent,Excellent,Excellent,Good,5.0,4.85,153.6,Steel CR4,184.78631
1.0,2.0,82.0,Suburbann,26.0,None,,Oil Heating,True,True,2022-03-23,White,Maria,False,Good,Excellent,Good,Good,5.0,3.6,,VDBH Wood 3425U9,138.84897
2.0,2.0,84.0,Urban,42.0,None,False,Oil,False,False,2020-03-21,Green,Martin,False,Good,Good,Good,Good,5.0,2.56,136.0,W3DBS6K Steel 16I6,4273.7978
1.0,1.0,73.0,Rural,21.0,None,False,Gas,True,True,2020-10-08,Green,Roman,False,Good,Good,Good,Good,5.0,3.38,72.0,4BN5CRM Aluminum 95UKLA Window,176.98744
1.0,1.0,47.0,Suburbann,55.0,None,True,Electricity,False,False,2022-06-10,Yellow,Theresa,False,Excellent,Good,Good,Excellent,5.0,2.2,,08ON8L Wood ORP57I Window,67.52365
1.0,3.0,108.0,Rural,19.0,None,False,Oil Heating,True,True,2024-01-14,Gray,Stefan,False,Good,Good,Good,Good,5.0,1.11,,4E6BON Steel M3I Window,469.58724
,,55.0,,23.0,None,,Gas,True,False,2022-01-26,,Natalie,False,Excellent,Poor,Good,Good,5.0,1.9,,Z58UKLW Wood FT6I3 Window,193.05186
3.0,,117.0,Urban,44.0,None,False,Electric,False,False,2022-11-15,Green,Martin,False,Excellent,Excellent,Excellent,Excellent,5.0,2.93,,6D8 Aluminum RT82DHD Window,143.45298
4.0,2.0,132.0,Suburban,25.0,Excellent,False,Oil,True,True,2022-02-23,,Theresa,False,Poor,Good,Good,Excellent,39.0,3.08,208.0,Steel BRAW Window,270.19517
2.0,2.0,79.0,Rural,16.0,None,False,Oil Heating,False,False,2022-03-04,Green,Denis,False,Good,Poor,Excellent,Good,5.0,2.95,126.4,Wood R2M Window,252.76058
2.0,2.0,113.0,Urban,-41.0,Good,False,Oil Heating,False,True,2021-08-22,White,Roman,False,Good,Good,Good,Excellent,15.0,2.25,182.4,RB6 Aluminum 5LT,233.16939
1.0,1.0,34.0,Rural,64.0,Good,,Electricity,True,False,2020-05-31,White,Sabrina,False,Good,Good,Excellent,Excellent,15.0,2.35,,Wood 7O2BM Window,178.84174
1.0,,72.0,Urban,56.0,Good,False,Gas,True,True,2021-10-28,Gray,Johanna,False,Good,Poor,Poor,Good,15.0,2.76,72.0,Steel YKLJ4SW,4887.7046
1.0,1.0,64.0,Suburban,,None,False,Gas,True,True,2022-07-06,,Maria,False,Excellent,Good,Good,Good,5.0,2.27,,EGF Steel 4Y2,127.26622
,1.0,35.0,Rural,,None,,Electric,True,True,2020-02-18,Yellow,Andreas,False,Good,Excellent,Good,Poor,5.0,2.29,,Aluminum TV5W,87.79431
1.0,2.0,127.0,Suburbann,59.0,None,,Electric,False,True,2021-09-24,White,Daniel,False,Poor,Excellent,Excellent,Poor,5.0,1.86,,Steel YF1I,149.40709
3.0,,130.0,Suburbann,54.0,None,False,Oil Heating,True,False,2022-09-12,Yellow,Stefan,False,Poor,Good,Poor,Good,5.0,4.91,,Aluminum KPTO,120.36691
1.0,1.0,32.0,Urban,51.0,None,False,Gas,False,False,2021-11-08,Yellow,Daniel,False,Excellent,Good,Excellent,Excellent,5.0,4.06,30.0,OSYM77 Steel WDE,151.28827
1.0,1.0,64.0,,38.0,None,,Oil,False,False,2023-11-06,Green,,False,Good,Excellent,Good,Good,5.0,3.0,104.0,Steel JR7I2ER,205.43629
2.0,2.0,98.0,Suburbann,46.0,None,False,Oil Heating,True,True,2022-05-01,,Lukas,False,Good,Good,Good,Good,5.0,2.19,,Aluminum EOY25G Window,118.05835
3.0,1.0,123.0,Urban,37.0,None,True,Oil Heating,True,True,2024-02-15,Gray,Maria,False,Good,Good,Good,Poor,5.0,1.78,,Aluminum 4MYUN Window,241.16933
1.0,3.0,119.0,Suburban,,None,,Oil Heating,False,False,2024-02-16,Green,Denis,False,Good,Excellent,Excellent,Poor,5.0,1.73,,HUU Aluminum 65ZFZW Window,110.7538
1.0,2.0,81.0,Urban,43.0,Good,True,Oil,True,True,2023-11-05,Green,Denis,False,Good,Poor,Good,Good,15.0,1.71,,EFF194 Steel 27T9TU3,303.35988
2.0,,119.0,Rural,20.0,Poor,,Electric,True,True,2021-07-11,,Laura,False,Good,Poor,Poor,Good,11.0,3.59,70.2,I9CS Aluminum SP2IKYE Window,233.61561
,1.0,25.0,Rural,28.0,Poor,,Electricity,False,True,2021-04-07,White,,False,Excellent,Excellent,Good,Good,11.0,3.57,15.0,Aluminum 258,117.13996
3.0,3.0,110.0,Urban,39.0,None,False,Electricity,False,False,2023-02-10,Green,Theresa,False,Poor,Good,Excellent,Poor,5.0,3.36,,N8EX9RV Aluminum HRZXEZ Window,123.59349
,2.0,96.0,,32.0,Good,False,Oil Heating,False,True,2022-02-28,Gray,Johanna,False,Excellent,Good,Excellent,Poor,15.0,1.38,153.6,Wood 08N,375.2164
1.0,2.0,73.0,Suburban,28.0,Good,,Gas,False,True,2021-03-14,,Denis,False,Good,Good,Poor,Good,15.0,3.85,,78HR0HD Steel 2BAV,147.64783
,2.0,62.0,Suburbann,22.0,None,True,Gas,True,True,2023-10-19,,,False,Poor,Good,Good,Excellent,5.0,2.42,,GR7NLGC Steel QDC188V Window,141.65817
,1.0,40.0,Urban,15.0,Poor,,Oil,True,False,2021-02-23,,Daniel,False,Good,Poor,Good,Poor,11.0,1.34,,Steel OYNHKTP Window,176.09567
2.0,2.0,109.0,Rural,43.0,None,False,Gas,False,True,2020-08-12,Green,Johanna,False,Good,Poor,Good,Good,5.0,2.57,,Steel AV8E Window,350.4486
1.0,1.0,38.0,Suburban,35.0,None,True,Gas,False,True,2020-06-03,Gray,Johanna,False,Poor,Excellent,Excellent,Poor,5.0,1.63,38.0,Wood BBYM0 Window,73.76763
,1.0,111.0,Urban,61.0,None,,Electricity,True,False,2021-10-01,White,Andreas,False,Excellent,Good,Excellent,Good,5.0,1.51,,0Q457B Wood 6EA9 Window,174.26405
,,,,,,,,,,,,,,,,,,,,,,
5.0,4.0,144.0,Suburban,52.0,None,False,Gas,True,False,2022-06-16,Yellow,Stefan,False,Good,Excellent,Excellent,Good,5.0,4.61,,Aluminum Z1910T4,124.38466
1.0,1.0,74.0,Urban,36.0,Good,,Oil,True,True,2020-05-08,Yellow,Laura,False,Good,Excellent,Good,Good,15.0,3.95,,Steel C14E Window,280.36884
,1.0,34.0,Rural,41.0,None,False,Electric,True,True,2020-10-28,,Maria,False,Good,Good,Excellent,Good,5.0,1.68,,Wood 4EN,180.70789
1.0,1.0,87.0,Rural,65.0,None,True,Electric,False,False,2021-05-04,Yellow,Maria,False,Good,Good,Excellent,Good,5.0,3.86,,Wood 02A Window,184.8886
,1.0,50.0,Urban,38.0,Good,False,Gas,True,False,2020-11-09,Green,Johanna,False,Good,Excellent,Good,Poor,15.0,1.75,50.0,Wood 5LYIW1Z,146.22377
2.0,1.0,73.0,Urban,4.0,Poor,,Oil Heating,False,False,2023-10-14,Green,Sabrina,False,Poor,Poor,Good,Excellent,11.0,3.5,115.2,6HXA8 Aluminum H5HDI,141.84078
2.0,3.0,117.0,Rural,30.0,None,False,Oil,True,False,2021-09-19,Yellow,Natalie,False,Good,Poor,Poor,Poor,5.0,1.88,188.8,0ZPVK5 Aluminum RASZRO,252.10953
1.0,1.0,51.0,Suburbann,44.0,None,,Electric,False,True,2022-10-04,White,Lukas,False,Excellent,Good,Good,Good,5.0,1.9,30.6,Wood GT8CR3 Window,82.02757
1.0,1.0,128.0,Urban,40.0,None,True,Electricity,True,False,2024-01-23,Gray,Roman,False,Good,Good,Good,Good,5.0,2.61,,KT28O Aluminum CU55CC,139.88561
1.0,,70.0,Rural,67.0,None,,Gas,False,True,2023-03-06,Gray,Lukas,False,Good,Good,Poor,Good,5.0,1.62,,Aluminum XIO4X,141.25855
,1.0,72.0,Suburbann,43.0,Good,,Electricity,True,False,2023-01-17,Gray,,False,Poor,Good,Poor,Excellent,15.0,2.17,42.6,19MTNV Steel UGV,121.79295
1.0,1.0,26.0,Rural,,,,Oil Heating,False,False,2020-07-16,Green,Theresa,False,Excellent,Excellent,Excellent,Excellent,5.0,3.35,40.0,77G Steel DI0ICT,206.40119
1.0,1.0,53.0,,45.0,None,False,Oil Heating,True,False,2021-10-08,Green,Sandra,False,Poor,Excellent,Excellent,Poor,5.0,3.33,,Aluminum 98NN4O,99.4588
1.0,1.0,148.0,Suburban,,None,,Electric,False,True,2024-01-21,Green,Lukas,False,Excellent,Excellent,Good,Good,5.0,3.19,,Wood R80LA,138.28462
1.0,1.0,28.0,Urban,57.0,None,False,Oil,False,True,2024-02-26,White,Andreas,False,Excellent,Good,Poor,Good,5.0,2.86,46.4,A8IR Aluminum LY9B,73.40143
1.0,1.0,52.0,Suburban,22.0,None,False,Gas,False,True,2023-07-05,,Lukas,False,Good,Good,Poor,Poor,5.0,2.32,51.0,Aluminum 558B Window,52.08433
1.0,1.0,109.0,Urban,69.0,Good,False,Gas,True,False,2021-06-28,White,Roman,False,Good,Good,Good,Excellent,15.0,3.74,108.0,Wood G1S49TB Window,201.31325
1.0,1.0,57.0,Rural,61.0,Good,True,Oil Heating,True,False,2022-11-13,,Maria,False,Excellent,Poor,Good,Poor,15.0,2.32,-263.0,CGI Wood HHG,235.16185
2.0,1.0,61.0,Suburbann,39.0,Good,,Gas,True,True,2021-08-29,,Maria,False,Good,Poor,Excellent,Excellent,15.0,3.05,,UCJGX53 Aluminum 4XYQVOM,92.73761
1.0,1.0,28.0,Suburbann,68.0,None,,Oil Heating,False,True,2022-08-17,Green,Maria,False,Excellent,Good,Good,Poor,5.0,3.11,43.2,Steel BO8Q Window,101.61403
1.0,5.0,132.0,Suburban,45.0,None,,Gas,True,True,2021-04-25,White,Martin,False,Excellent,Poor,Good,Good,5.0,3.61,,1QOM Steel AWI,184.11926
,3.0,116.0,Suburbann,66.0,Good,,Gas,True,True,2020-04-20,White,Andreas,False,Good,Excellent,Poor,Good,15.0,2.03,116.0,5XUT4 Wood FSDF5M,153.20539
,3.0,113.0,Rural,55.0,Good,,Gas,True,True,2024-03-14,,Natalie,False,Excellent,Excellent,Excellent,Good,15.0,3.68,,N4VWPF Steel CV6NG,480.86944
,2.0,123.0,Rural,61.0,Excellent,False,Gas,True,True,2020-04-16,,Daniel,False,Excellent,Excellent,Good,Excellent,39.0,1.27,124.0,U6U2H Aluminum IWMJ28,393.22113
1.0,2.0,62.0,Suburbann,30.0,None,False,Electricity,False,True,2023-04-03,White,Theresa,False,Good,Poor,Good,Good,5.0,1.48,,YI486 Wood DZBF1RA,87.68665
1.0,1.0,30.0,Urban,25.0,None,False,Oil,False,True,2021-12-12,Gray,Martin,False,Poor,Good,Excellent,Good,5.0,1.56,48.0,1S4 Wood SVNEGX4 Window,131.3104
3.0,2.0,7670.0,Rural,54.0,Good,False,Oil,False,True,2021-10-12,,Natalie,False,Excellent,Poor,Poor,Good,15.0,1.94,182.4,XA4Z Steel HV2 Window,467.21492
2.0,2.0,68.0,Rural,50.0,None,False,Oil,False,True,2021-09-10,Gray,Johanna,False,Excellent,Good,Excellent,Excellent,5.0,2.24,110.4,Aluminum TP7XV2,218.44641
,1.0,38.0,Suburbann,38.0,None,False,Electricity,False,False,2021-04-21,Gray,Andreas,False,Excellent,Poor,Good,Poor,5.0,1.49,22.8,Steel XD0C2T Window,80.42374
,3.0,143.0,Suburban,37.0,None,False,Electricity,False,False,2021-09-06,Gray,,False,Poor,Excellent,Good,Good,5.0,1.34,,VHWFNQ Steel UYJQ,140.73069
1.0,2.0,82.0,Suburbann,53.0,None,False,Gas,True,True,2021-09-11,White,Roman,False,Excellent,Poor,Excellent,Good,5.0,2.21,81.0,SIUYEA0 Steel MSE0M0,145.47548
